group,year,bev_share,ice_share,phev_share
world,2034.0,55.6041,36.1447,8.3504
world,2034.1,55.9916,35.8931,8.2163
world,2034.2,56.3743,35.6448,8.0832
world,2034.3,56.7526,35.3997,7.9514
world,2034.4,57.1264,35.1574,7.8210
world,2034.5,57.4961,34.9177,7.6921
world,2034.6,57.8617,34.6805,7.5648
world,2034.7,58.2233,34.4455,7.4392
world,2034.8,58.5810,34.2126,7.3155
world,2034.9,58.9349,33.9816,7.1937
world,2035.0,59.2850,33.7525,7.0739
world,2035.1,59.6314,33.5250,6.9562
world,2035.2,59.9741,33.2991,6.8406
world,2035.3,60.3132,33.0748,6.7272
world,2035.4,60.6486,32.8518,6.6160
world,2035.5,60.9804,32.6302,6.5070
world,2035.6,61.3086,32.4099,6.4003
world,2035.7,61.6332,32.1909,6.2960
world,2035.8,61.9543,31.9731,6.1939
world,2035.9,62.2719,31.7566,6.0941
world,2036.0,62.5860,31.5412,5.9967
world,2036.1,62.8966,31.3269,5.9016
world,2036.2,63.2037,31.1138,5.8087
world,2036.3,63.5075,30.9018,5.7181
world,2036.4,63.8078,30.6909,5.6298
world,2036.5,64.1048,30.4812,5.5437
world,2036.6,64.3984,30.2725,5.4598
world,2036.7,64.6888,30.0649,5.3780
world,2036.8,64.9760,29.8584,5.2984
world,2036.9,65.2599,29.6530,5.2209
world,2037.0,65.5406,29.4487,5.1454
world,2037.1,65.8183,29.2455,5.0719
world,2037.2,66.0928,29.0433,5.0004
world,2037.3,66.3644,28.8423,4.9309
world,2037.4,66.6329,28.6423,4.8632
world,2037.5,66.8985,28.4435,4.7973
world,2037.6,67.1611,28.2457,4.7333
world,2037.7,67.4209,28.0490,4.6709
world,2037.8,67.6779,27.8535,4.6103
world,2037.9,67.9321,27.6590,4.5513
world,2038.0,68.1836,27.4656,4.4939
world,2038.1,68.4324,27.2734,4.4381
world,2038.2,68.6785,27.0823,4.3838
world,2038.3,68.9220,26.8923,4.3309
world,2038.4,69.1630,26.7034,4.2795
world,2038.5,69.4015,26.5157,4.2294
world,2038.6,69.6374,26.3291,4.1806
world,2038.7,69.8710,26.1436,4.1331
world,2038.8,70.1021,25.9593,4.0868
world,2038.9,70.3308,25.7762,4.0417
world,2039.0,70.5573,25.5943,3.9977
world,2039.1,70.7814,25.4135,3.9549
world,2039.2,71.0032,25.2340,3.9130
world,2039.3,71.2228,25.0556,3.8722
world,2039.4,71.4402,24.8785,3.8324
world,2039.5,71.6555,24.7026,3.7935
world,2039.6,71.8686,24.5279,3.7555
world,2039.7,72.0795,24.3545,3.7183
world,2039.8,72.2884,24.1823,3.6820
world,2039.9,72.4952,24.0114,3.6464
world,2040.0,72.7000,23.8417,3.6116
world,2040.1,72.9027,23.6734,3.5775
world,2040.2,73.1035,23.5063,3.5441
world,2040.3,73.3023,23.3406,3.5113
world,2040.4,73.4991,23.1762,3.4792
world,2040.5,73.6939,23.0131,3.4476
world,2040.6,73.8869,22.8514,3.4166
world,2040.7,74.0779,22.6910,3.3861
world,2040.8,74.2671,22.5320,3.3561
world,2040.9,74.4543,22.3743,3.3267
world,2041.0,74.6398,22.2181,3.2976
world,2041.1,74.8233,22.0632,3.2690
world,2041.2,75.0051,21.9097,3.2409
world,2041.3,75.1850,21.7576,3.2131
world,2041.4,75.3631,21.6070,3.1857
world,2041.5,75.5394,21.4577,3.1587
world,2041.6,75.7140,21.3099,3.1320
world,2041.7,75.8868,21.1635,3.1056
world,2041.8,76.0578,21.0185,3.0795
world,2041.9,76.2270,20.8750,3.0538
world,2042.0,76.3946,20.7329,3.0283
world,2042.1,76.5604,20.5922,3.0031
world,2042.2,76.7245,20.4530,2.9781
world,2042.3,76.8869,20.3152,2.9534
world,2042.4,77.0476,20.1789,2.9289
world,2042.5,77.2067,20.0440,2.9046
world,2042.6,77.3641,19.9105,2.8806
world,2042.7,77.5198,19.7784,2.8568
world,2042.8,77.6739,19.6478,2.8331
world,2042.9,77.8264,19.5186,2.8097
world,2043.0,77.9773,19.3908,2.7864
world,2043.1,78.1265,19.2644,2.7633
world,2043.2,78.2742,19.1394,2.7404
world,2043.3,78.4203,19.0158,2.7177
world,2043.4,78.5649,18.8935,2.6951
world,2043.5,78.7079,18.7726,2.6727
world,2043.6,78.8494,18.6531,2.6504
world,2043.7,78.9894,18.5349,2.6283
world,2043.8,79.1280,18.4181,2.6063
world,2043.9,79.2650,18.3025,2.5845
world,2044.0,79.4006,18.1882,2.5628
world,2044.1,79.5348,18.0753,2.5413
world,2044.2,79.6676,17.9636,2.5199
world,2044.3,79.7989,17.8531,2.4986
world,2044.4,79.9289,17.7439,2.4774
world,2044.5,80.0575,17.6358,2.4564
world,2044.6,80.1849,17.5290,2.4355
world,2044.7,80.3108,17.4233,2.4148
world,2044.8,80.4355,17.3188,2.3941
world,2044.9,80.5590,17.2155,2.3736
world,2045.0,80.6812,17.1132,2.3532
world,2045.1,80.8021,17.0120,2.3330
world,2045.2,80.9219,16.9119,2.3128
world,2045.3,81.0404,16.8129,2.2928
world,2045.4,81.1579,16.7149,2.2729
world,2045.5,81.2741,16.6179,2.2531
world,2045.6,81.3893,16.5219,2.2334
world,2045.7,81.5034,16.4268,2.2138
world,2045.8,81.6164,16.3327,2.1944
world,2045.9,81.7283,16.2395,2.1750
world,2046.0,81.8393,16.1472,2.1558
world,2046.1,81.9492,16.0558,2.1367
world,2046.2,82.0582,15.9652,2.1177
world,2046.3,82.1662,15.8755,2.0988
world,2046.4,82.2732,15.7866,2.0801
world,2046.5,82.3794,15.6985,2.0615
world,2046.6,82.4846,15.6112,2.0430
world,2046.7,82.5890,15.5246,2.0246
world,2046.8,82.6926,15.4387,2.0063
world,2046.9,82.7953,15.3536,1.9881
world,2047.0,82.8972,15.2691,1.9700
world,2047.1,82.9983,15.1853,1.9520
world,2047.2,83.0986,15.1022,1.9342
world,2047.3,83.1982,15.0197,1.9171
world,2047.4,83.2970,14.9379,1.9002
world,2047.5,83.3951,14.8566,1.8833
world,2047.6,83.4926,14.7760,1.8666
world,2047.7,83.5893,14.6959,1.8500
world,2047.8,83.6854,14.6164,1.8335
world,2047.9,83.7808,14.5374,1.8171
world,2048.0,83.8756,14.4589,1.8008
world,2048.1,83.9697,14.3810,1.7845
world,2048.2,84.0633,14.3036,1.7684
world,2048.3,84.1562,14.2266,1.7525
world,2048.4,84.2486,14.1502,1.7366
world,2048.5,84.3403,14.0742,1.7208
world,2048.6,84.4316,13.9986,1.7051
world,2048.7,84.5223,13.9235,1.6895
world,2048.8,84.6124,13.8489,1.6740
world,2048.9,84.7020,13.7746,1.6586
world,2049.0,84.7911,13.7008,1.6433
world,2049.1,84.8797,13.6274,1.6281
world,2049.2,84.9678,13.5544,1.6130
world,2049.3,85.0554,13.4818,1.5980
world,2049.4,85.1426,13.4095,1.5831
world,2049.5,85.2292,13.3377,1.5683
world,2049.6,85.3154,13.2662,1.5535
world,2049.7,85.4012,13.1950,1.5389
world,2049.8,85.4864,13.1243,1.5244
world,2049.9,85.5713,13.0539,1.5100
world,2050.0,85.6557,12.9838,1.4956
western_europe,2015.0,0.1824,99.6118,0.2058
western_europe,2015.1,0.1994,99.5776,0.2230
western_europe,2015.2,0.2176,99.5412,0.2412
western_europe,2015.3,0.2371,99.5025,0.2604
western_europe,2015.4,0.2581,99.4612,0.2807
western_europe,2015.5,0.2807,99.4173,0.3020
western_europe,2015.6,0.3048,99.3706,0.3246
western_europe,2015.7,0.3307,99.3210,0.3483
western_europe,2015.8,0.3583,99.2685,0.3732
western_europe,2015.9,0.3877,99.2129,0.3994
western_europe,2016.0,0.4190,99.1541,0.4269
western_europe,2016.1,0.4523,99.0921,0.4557
western_europe,2016.2,0.4875,99.0267,0.4858
western_europe,2016.3,0.5249,98.9579,0.5172
western_europe,2016.4,0.5644,98.8855,0.5501
western_europe,2016.5,0.6061,98.8096,0.5843
western_europe,2016.6,0.6500,98.7300,0.6200
western_europe,2016.7,0.6963,98.6467,0.6571
western_europe,2016.8,0.7449,98.5595,0.6956
western_europe,2016.9,0.7959,98.4684,0.7356
western_europe,2017.0,0.8495,98.3734,0.7772
western_europe,2017.1,0.9055,98.2743,0.8202
western_europe,2017.2,0.9642,98.1711,0.8647
western_europe,2017.3,1.0254,98.0637,0.9108
western_europe,2017.4,1.0894,97.9521,0.9585
western_europe,2017.5,1.1561,97.8362,1.0077
western_europe,2017.6,1.2256,97.7159,1.0584
western_europe,2017.7,1.2980,97.5913,1.1108
western_europe,2017.8,1.3732,97.4621,1.1647
western_europe,2017.9,1.4514,97.3283,1.2202
western_europe,2018.0,1.5326,97.1900,1.2774
western_europe,2018.1,1.6169,97.0454,1.3377
western_europe,2018.2,1.7043,96.8940,1.4017
western_europe,2018.3,1.7950,96.7362,1.4688
western_europe,2018.4,1.8890,96.5722,1.5388
western_europe,2018.5,1.9865,96.4021,1.6114
western_europe,2018.6,2.0875,96.2259,1.6866
western_europe,2018.7,2.1920,96.0436,1.7644
western_europe,2018.8,2.3002,95.8553,1.8445
western_europe,2018.9,2.4121,95.6609,1.9270
western_europe,2019.0,2.5278,95.4605,2.0117
western_europe,2019.1,2.6473,95.2541,2.0986
western_europe,2019.2,2.7707,95.0417,2.1877
western_europe,2019.3,2.8980,94.8232,2.2788
western_europe,2019.4,3.0293,94.5987,2.3720
western_europe,2019.5,3.1647,94.3682,2.4671
western_europe,2019.6,3.3042,94.1316,2.5642
western_europe,2019.7,3.4478,93.8890,2.6632
western_europe,2019.8,3.5957,93.6404,2.7639
western_europe,2019.9,3.7478,93.3857,2.8665
western_europe,2020.0,3.9042,93.1250,2.9707
western_europe,2020.1,4.0650,92.8583,3.0767
western_europe,2020.2,4.2302,92.5856,3.1842
western_europe,2020.3,4.3998,92.3068,3.2933
western_europe,2020.4,4.5740,92.0220,3.4040
western_europe,2020.5,4.7526,91.7313,3.5161
western_europe,2020.6,4.9359,91.4345,3.6297
western_europe,2020.7,5.1237,91.1317,3.7446
western_europe,2020.8,5.3162,90.8230,3.8608
western_europe,2020.9,5.5133,90.5083,3.9784
western_europe,2021.0,5.7152,90.1877,4.0971
western_europe,2021.1,5.9218,89.8611,4.2170
western_europe,2021.2,6.1332,89.5287,4.3381
western_europe,2021.3,6.3495,89.1903,4.4602
western_europe,2021.4,6.5705,88.8461,4.5834
western_europe,2021.5,6.7964,88.4961,4.7075
western_europe,2021.6,7.0272,88.1403,4.8325
western_europe,2021.7,7.2629,87.7787,4.9584
western_europe,2021.8,7.5036,87.4113,5.0851
western_europe,2021.9,7.7492,87.0382,5.2126
western_europe,2022.0,7.9997,86.6595,5.3408
western_europe,2022.1,8.2553,86.2751,5.4696
western_europe,2022.2,8.5159,85.8851,5.5990
western_europe,2022.3,8.7814,85.4896,5.7290
western_europe,2022.4,9.0521,85.0885,5.8594
western_europe,2022.5,9.3277,84.6820,5.9903
western_europe,2022.6,9.6084,84.2700,6.1216
western_europe,2022.7,9.8942,83.8526,6.2532
western_europe,2022.8,10.1850,83.4299,6.3851
western_europe,2022.9,10.4809,83.0020,6.5172
western_europe,2023.0,10.7818,82.5688,6.6494
western_europe,2023.1,11.0878,82.1304,6.7818
western_europe,2023.2,11.3989,81.6870,6.9142
western_europe,2023.3,11.7150,81.2384,7.0466
western_europe,2023.4,12.0362,80.7849,7.1789
western_europe,2023.5,12.3624,80.3265,7.3111
western_europe,2023.6,12.6936,79.8632,7.4431
western_europe,2023.7,13.0299,79.3951,7.5750
western_europe,2023.8,13.3712,78.9223,7.7065
western_europe,2023.9,13.7175,78.4449,7.8377
western_europe,2024.0,14.0687,77.9629,7.9684
western_europe,2024.1,14.4249,77.4763,8.0988
western_europe,2024.2,14.7861,76.9854,8.2286
western_europe,2024.3,15.1521,76.4901,8.3578
western_europe,2024.4,15.5230,75.9905,8.4865
western_europe,2024.5,15.8988,75.4867,8.6144
western_europe,2024.6,16.2795,74.9789,8.7417
western_europe,2024.7,16.6649,74.4670,8.8681
western_europe,2024.8,17.0551,73.9512,8.9937
western_europe,2024.9,17.4500,73.4316,9.1184
western_europe,2025.0,17.8496,72.9082,9.2422
western_europe,2025.1,18.2539,72.3811,9.3650
western_europe,2025.2,18.6628,71.8505,9.4867
western_europe,2025.3,19.0763,71.3164,9.6073
western_europe,2025.4,19.4943,70.7789,9.7268
western_europe,2025.5,19.9168,70.2382,9.8450
western_europe,2025.6,20.3437,69.6943,9.9620
western_europe,2025.7,20.7751,69.1473,10.0777
western_europe,2025.8,21.2107,68.5973,10.1920
western_europe,2025.9,21.6507,68.0444,10.3049
western_europe,2026.0,22.0949,67.4888,10.4164
western_europe,2026.1,22.5432,66.9305,10.5263
western_europe,2026.2,22.9957,66.3696,10.6347
western_europe,2026.3,23.4522,65.8063,10.7415
western_europe,2026.4,23.9127,65.2406,10.8466
western_europe,2026.5,24.3772,64.6727,10.9501
western_europe,2026.6,24.8455,64.1027,11.0518
western_europe,2026.7,25.3176,63.5307,11.1517
western_europe,2026.8,25.7934,62.9567,11.2498
western_europe,2026.9,26.2729,62.3810,11.3461
western_europe,2027.0,26.7560,61.8035,11.4404
western_europe,2027.1,27.2426,61.2246,11.5328
western_europe,2027.2,27.7327,60.6441,11.6232
western_europe,2027.3,28.2261,60.0623,11.7116
western_europe,2027.4,28.7228,59.4793,11.7979
western_europe,2027.5,29.2227,58.8952,11.8821
western_europe,2027.6,29.7257,58.3101,11.9642
western_europe,2027.7,30.2318,57.7241,12.0441
western_europe,2027.8,30.7408,57.1373,12.1219
western_europe,2027.9,31.2527,56.5499,12.1973
western_europe,2028.0,31.7675,55.9620,12.2705
western_europe,2028.1,32.2849,55.3737,12.3414
western_europe,2028.2,32.8049,54.7850,12.4100
western_europe,2028.3,33.3275,54.1962,12.4763
western_europe,2028.4,33.8525,53.6074,12.5401
western_europe,2028.5,34.3799,53.0186,12.6015
western_europe,2028.6,34.9095,52.4299,12.6606
western_europe,2028.7,35.4413,51.8415,12.7171
western_europe,2028.8,35.9752,51.2536,12.7712
western_europe,2028.9,36.5111,50.6662,12.8228
western_europe,2029.0,37.0488,50.0793,12.8719
western_europe,2029.1,37.5883,49.4933,12.9184
western_europe,2029.2,38.1295,48.9081,12.9624
western_europe,2029.3,38.6724,48.3238,13.0038
western_europe,2029.4,39.2167,47.7407,13.0426
western_europe,2029.5,39.7624,47.1587,13.0789
western_europe,2029.6,40.3094,46.5781,13.1126
western_europe,2029.7,40.8576,45.9988,13.1436
western_europe,2029.8,41.4069,45.4211,13.1720
western_europe,2029.9,41.9572,44.8450,13.1978
western_europe,2030.0,42.5084,44.2707,13.2210
western_europe,2030.1,43.0604,43.6981,13.2415
western_europe,2030.2,43.6131,43.1276,13.2593
western_europe,2030.3,44.1664,42.5590,13.2746
western_europe,2030.4,44.7202,41.9927,13.2872
western_europe,2030.5,45.2743,41.4286,13.2971
western_europe,2030.6,45.8288,40.8668,13.3044
western_europe,2030.7,46.3834,40.3074,13.3091
western_europe,2030.8,46.9382,39.7507,13.3112
western_europe,2030.9,47.4929,39.1965,13.3106
western_europe,2031.0,48.0475,38.6451,13.3074
western_europe,2031.1,48.6019,38.0965,13.3016
western_europe,2031.2,49.1560,37.5508,13.2932
western_europe,2031.3,49.7097,37.0081,13.2822
western_europe,2031.4,50.2628,36.4685,13.2687
western_europe,2031.5,50.8154,35.9320,13.2526
western_europe,2031.6,51.3672,35.3988,13.2340
western_europe,2031.7,51.9182,34.8690,13.2139
western_europe,2031.8,52.4683,34.3425,13.2009
western_europe,2031.9,53.0174,33.8195,13.1852
western_europe,2032.0,53.5653,33.3001,13.1668
western_europe,2032.1,54.1121,32.7844,13.1457
western_europe,2032.2,54.6576,32.2723,13.1220
western_europe,2032.3,55.2017,31.7640,13.0957
western_europe,2032.4,55.7443,31.2596,13.0667
western_europe,2032.5,56.2853,30.7590,13.0352
western_europe,2032.6,56.8246,30.2625,13.0011
western_europe,2032.7,57.3622,29.7699,12.9645
western_europe,2032.8,57.8980,29.2815,12.9254
western_europe,2032.9,58.4318,28.7972,12.8838
western_europe,2033.0,58.9635,28.3171,12.8398
western_europe,2033.1,59.4932,27.8412,12.7933
western_europe,2033.2,60.0207,27.3697,12.7446
western_europe,2033.3,60.5458,26.9025,12.6934
western_europe,2033.4,61.0686,26.4397,12.6400
western_europe,2033.5,61.5890,25.9813,12.5844
western_europe,2033.6,62.1068,25.5275,12.5265
western_europe,2033.7,62.6221,25.0781,12.4664
western_europe,2033.8,63.1346,24.6333,12.4042
western_europe,2033.9,63.6444,24.1931,12.3399
western_europe,2034.0,64.1513,23.7575,12.2736
western_europe,2034.1,64.6554,23.3266,12.2053
western_europe,2034.2,65.1564,22.9003,12.1350
western_europe,2034.3,65.6544,22.4788,12.0628
western_europe,2034.4,66.1493,22.0620,11.9887
western_europe,2034.5,66.6410,21.6500,11.9129
western_europe,2034.6,67.1294,21.2427,11.8352
western_europe,2034.7,67.6146,20.8402,11.7558
western_europe,2034.8,68.0963,20.4425,11.6748
western_europe,2034.9,68.5746,20.0497,11.5922
western_europe,2035.0,69.0495,19.6617,11.5079
western_europe,2035.1,69.5207,19.2785,11.4222
western_europe,2035.2,69.9884,18.9002,11.3350
western_europe,2035.3,70.4524,18.5267,11.2464
western_europe,2035.4,70.9127,18.1581,11.1564
western_europe,2035.5,71.3692,17.7944,11.0651
western_europe,2035.6,71.8219,17.4355,10.9726
western_europe,2035.7,72.2708,17.0815,10.8789
western_europe,2035.8,72.7158,16.7324,10.7840
western_europe,2035.9,73.1568,16.3881,10.6880
western_europe,2036.0,73.5938,16.0486,10.5909
western_europe,2036.1,74.0268,15.7140,10.4929
western_europe,2036.2,74.4558,15.3842,10.3939
western_europe,2036.3,74.8806,15.0593,10.2941
western_europe,2036.4,75.3014,14.7391,10.1934
western_europe,2036.5,75.7180,14.4237,10.0919
western_europe,2036.6,76.1304,14.1131,9.9897
western_europe,2036.7,76.5385,13.8073,9.8868
western_europe,2036.8,76.9425,13.5061,9.7832
western_europe,2036.9,77.3422,13.2097,9.6791
western_europe,2037.0,77.7376,12.9180,9.5744
western_europe,2037.1,78.1286,12.6310,9.4693
western_europe,2037.2,78.5154,12.3485,9.3637
western_europe,2037.3,78.8978,12.0707,9.2578
western_europe,2037.4,79.2759,11.7975,9.1514
western_europe,2037.5,79.6496,11.5289,9.0448
western_europe,2037.6,80.0189,11.2647,8.9380
western_europe,2037.7,80.3839,11.0051,8.8309
western_europe,2037.8,80.7444,10.7500,8.7237
western_europe,2037.9,81.1005,10.4992,8.6163
western_europe,2038.0,81.4523,10.2529,8.5089
western_europe,2038.1,81.7996,10.0109,8.4015
western_europe,2038.2,82.1425,9.7733,8.2940
western_europe,2038.3,82.4810,9.5400,8.1866
western_europe,2038.4,82.8151,9.3109,8.0793
western_europe,2038.5,83.1448,9.0860,7.9721
western_europe,2038.6,83.4701,8.8653,7.8651
western_europe,2038.7,83.7910,8.6488,7.7583
western_europe,2038.8,84.1076,8.4363,7.6517
western_europe,2038.9,84.4197,8.2279,7.5454
western_europe,2039.0,84.7275,8.0235,7.4395
western_europe,2039.1,85.0310,7.8231,7.3338
western_europe,2039.2,85.3301,7.6266,7.2285
western_europe,2039.3,85.6249,7.4340,7.1236
western_europe,2039.4,85.9155,7.2452,7.0193
western_europe,2039.5,86.2017,7.0603,6.9154
western_europe,2039.6,86.4837,6.8791,6.8120
western_europe,2039.7,86.7614,6.7016,6.7091
western_europe,2039.8,87.0349,6.5277,6.6067
